class,path,name,rank,cves
exploits,exploits/linux/http/tiki_calendar_exec,"Tiki-Wiki CMS Calendar Command Execution",excellent,
exploits,exploits/linux/http/cacti_unauthenticated_cmd_injection,"Cacti 1.2.22 unauthenticated command injection",excellent,CVE-2022-46169
exploits,exploits/linux/http/vap2500_tools_command_exec,"Arris VAP2500 tools_command.php Command Execution",normal,
exploits,exploits/linux/http/gpsd_format_string,"Berlios GPSD Format String Vulnerability",average,
exploits,exploits/linux/http/craftcms_unauth_rce_cve_2023_41892,"Craft CMS unauthenticated Remote Code Execution (RCE)",excellent,CVE-2023-41892
exploits,exploits/linux/http/cfme_manageiq_evm_upload_exec,"Red Hat CloudForms Management Engine 5.1 agent/linuxpkgs Path Traversal",excellent,
exploits,exploits/linux/http/atutor_filemanager_traversal,"ATutor 2.2.1 Directory Traversal / Remote Code Execution",excellent,
exploits,exploits/linux/http/f5_icontrol_exec,"f5_icontrol_exec",excellent,
exploits,exploits/linux/http/vinchin_backup_recovery_cmd_inject,"Vinchin Backup and Recovery Command Injection",excellent,
exploits,exploits/linux/http/majordomo_cmd_inject_cve_2023_50917,"MajorDoMo Command Injection",excellent,CVE-2023-50917
exploits,exploits/linux/http/bentoml_rce_cve_2025_27520,"BentoML RCE",excellent,
exploits,exploits/linux/http/ivanti_connect_secure_rce_cve_2023_46805,"Ivanti Connect Secure Unauthenticated Remote Code Execution",excellent,CVE-2023-46805;CVE-2024-21887
exploits,exploits/linux/http/tacticalrmm_ssti_rce_cve_2025_69516,"Tactical RMM Jinja2 SSTI Remote Code Execution",excellent,CVE-2025-69516
exploits,exploits/linux/http/hikvision_cve_2021_36260_blind,"Hikvision IP Camera Unauthenticated Command Injection",excellent,CVE-2021-36260
exploits,exploits/linux/http/wd_mycloud_multiupload_upload,"Western Digital MyCloud multi_uploadify File Upload Vulnerability",excellent,
exploits,exploits/linux/http/pivotx_index_php_overwrite,"PivotX Remote Code Execution",excellent,CVE-2025-52367
exploits,exploits/linux/http/terramaster_unauth_rce_cve_2022_24990,"TerraMaster TOS 4.2.29 or lower - Unauthenticated RCE chaining CVE-2022-24990 and CVE-2022-24989",excellent,CVE-2022-24989;CVE-2022-24990
exploits,exploits/linux/http/huawei_hg532n_cmdinject,"Huawei HG532n Command Injection",excellent,
exploits,exploits/linux/http/goautodial_3_rce_command_injection,"GoAutoDial 3.3 Authentication Bypass / Command Injection",excellent,
exploits,exploits/linux/http/tp_link_sc2020n_authenticated_telnet_injection,"TP-Link SC2020n Authenticated Telnet Injection",excellent,
exploits,exploits/linux/http/gitlist_exec,"Gitlist Unauthenticated Remote Command Execution",excellent,
exploits,exploits/linux/http/zimbra_cpio_cve_2022_41352,"TAR Path Traversal in Zimbra (CVE-2022-41352)",excellent,CVE-2015-1197;CVE-2022-41352
exploits,exploits/linux/http/trueonline_billion_5200w_rce,"TrueOnline / Billion 5200W-T Router Unauthenticated Command Injection",excellent,
exploits,exploits/linux/http/zyxel_ztp_rce,"Zyxel Firewall ZTP Unauthenticated Command Injection",excellent,CVE-2022-30525
exploits,exploits/linux/http/selenium_greed_rce,"Selenium Grid/Selenoid Unauthenticated RCE",excellent,
exploits,exploits/linux/http/docker_daemon_tcp,"Docker Daemon - Unprotected TCP Socket Exploit",excellent,
exploits,exploits/linux/http/pineapp_test_li_conn_exec,"PineApp Mail-SeCure test_li_connection.php Arbitrary Command Execution",excellent,
exploits,exploits/linux/http/apache_spark_rce_cve_2022_33891,"Apache Spark Unauthenticated Command Injection RCE",excellent,CVE-2022-33891
exploits,exploits/linux/http/netgear_dnslookup_cmd_exec,"netgear_dnslookup_cmd_exec",excellent,
exploits,exploits/linux/http/symantec_web_gateway_lfi,"symantec_web_gateway_lfi",excellent,
exploits,exploits/linux/http/linear_emerge_unauth_rce_cve_2019_7256,"Linear eMerge E3-Series Access Controller Command Injection",excellent,CVE-2019-7256
exploits,exploits/linux/http/fritzbox_echo_exec,"Fritz!Box Webcm Unauthenticated Command Injection",excellent,
exploits,exploits/linux/http/linksys_e1500_apply_exec,"Linksys E1500/E2500 apply.cgi Remote Command Injection",excellent,
exploits,exploits/linux/http/opentsdb_yrange_cmd_injection,"OpenTSDB 2.4.0 unauthenticated command injection",excellent,CVE-2020-35476
exploits,exploits/linux/http/apache_druid_js_rce,"Apache Druid 0.20.0 Remote Command Execution",excellent,CVE-2021-25646
exploits,exploits/linux/http/solarview_unauth_rce_cve_2023_23333,"SolarView Compact unauthenticated remote command execution vulnerability.",excellent,CVE-2023-23333
exploits,exploits/linux/http/linksys_wvbr0_user_agent_exec_noauth,"Linksys WVBR0-25 User-Agent Command Execution",excellent,
exploits,exploits/linux/http/wepresent_cmd_injection,"Barco WePresent file_transfer.cgi Command Injection",excellent,
exploits,exploits/linux/http/pineapple_bypass_cmdinject,"Hak5 WiFi Pineapple Preconfiguration Command Injection",excellent,
exploits,exploits/linux/http/cisco_rv340_lan,"Cisco RV Series Authentication Bypass and Command Injection",excellent,CVE-2022-20705;CVE-2022-20707
exploits,exploits/linux/http/dlink_dir605l_captcha_bof,"D-Link DIR-605L Captcha Handling Buffer Overflow",manual,
exploits,exploits/linux/http/moodle_rce,"Moodle Remote Code Execution (CVE-2024-43425)",excellent,CVE-2024-43425
exploits,exploits/linux/http/splunk_auth_rce_cve_2024_36985,"Authenticated RCE in Splunk (splunk_archiver app)",excellent,
exploits,exploits/linux/http/chamilo_bigupload_webshell,"Chamilo v1.11.24 Unrestricted File Upload PHP Webshell",excellent,CVE-2023-4220;CVE-2024-4220
exploits,exploits/linux/http/librenms_addhost_cmd_inject,"LibreNMS addhost Command Injection",excellent,CVE-2018-20434
exploits,exploits/linux/http/linksys_wrt160nv2_apply_exec,"Linksys WRT160nv2 apply.cgi Remote Command Injection",excellent,
exploits,exploits/linux/http/netis_unauth_rce_cve_2024_48456_and_48457,"Netis Router Exploit Chain Reactor (CVE-2024-48455, CVE-2024-48456 and CVE-2024-48457).",excellent,CVE-2024-48455;CVE-2024-48456;CVE-2024-48457
exploits,exploits/linux/http/nagios_xi_chained_rce_2_electric_boogaloo,"Nagios XI Chained Remote Code Execution",manual,
exploits,exploits/linux/http/panos_readsessionvars,"Palo Alto Networks readSessionVarsFromFile() Session Corruption",excellent,
exploits,exploits/linux/http/glinet_unauth_rce_cve_2023_50445,"GL.iNet Unauthenticated Remote Command Execution via the logread module.",excellent,CVE-2023-50445;CVE-2023-50919
exploits,exploits/linux/http/netgear_wnr2000_rce,"NETGEAR WNR2000v5 (Un)authenticated hidden_lang_avi Stack Buffer Overflow",excellent,
exploits,exploits/linux/http/wanem_exec,"WAN Emulator v2.3 Command Execution",excellent,
exploits,exploits/linux/http/cisco_hyperflex_file_upload_rce,"Cisco HyperFlex HX Data Platform unauthenticated file upload to RCE (CVE-2021-1499)",excellent,CVE-2021-1499
exploits,exploits/linux/http/cpi_tararchive_upload,"Cisco Prime Infrastructure Health Monitor TarArchive Directory Traversal Vulnerability",excellent,
exploits,exploits/linux/http/supervisor_xmlrpc_exec,"supervisor_xmlrpc_exec",excellent,CVE-2017-11610
exploits,exploits/linux/http/ibm_drm_rce,"IBM Data Risk Manager Unauthenticated Remote Code Execution",excellent,CVE-2020-4427;CVE-2020-4428;CVE-2020-4429;CVE-2020-4430
exploits,exploits/linux/http/goahead_ldpreload,"GoAhead Web Server LD_PRELOAD Arbitrary Module Load",excellent,CVE-2017-17562
exploits,exploits/linux/http/trendmicro_imsva_widget_exec,"trendmicro_imsva_widget_exec",excellent,
exploits,exploits/linux/http/mida_solutions_eframework_ajaxreq_rce,"Mida Solutions eFramework ajaxreq.php Command Injection",excellent,
exploits,exploits/linux/http/railo_cfml_rfi,"Railo Remote File Include",excellent,
exploits,exploits/linux/http/ivanti_connect_secure_rce_cve_2024_37404,"Ivanti Connect Secure Authenticated Remote Code Execution via OpenSSL CRLF Injection",excellent,CVE-2024-37404
exploits,exploits/linux/http/beyondtrust_pra_rs_unauth_rce,"BeyondTrust Privileged Remote Access (PRA) and Remote Support (RS) unauthenticated Remote Code Execution",excellent,CVE-2024-12356;CVE-2025-1094
exploits,exploits/linux/http/op5_config_exec,"op5 v7.1.9 Configuration Command Execution",excellent,
exploits,exploits/linux/http/nagios_xi_plugins_filename_authenticated_rce,"Nagios XI Prior to 5.8.0 - Plugins Filename Authenticated Remote Code Exection",excellent,CVE-2020-35578
exploits,exploits/linux/http/h2_webinterface_rce,"H2 Web Interface Create Alias RCE",excellent,
exploits,exploits/linux/http/esva_exec,"esva_exec",excellent,
exploits,exploits/linux/http/kaltura_unserialize_cookie_rce,"Kaltura Remote PHP Code Execution over Cookie",excellent,
exploits,exploits/linux/http/realtek_miniigd_upnp_exec_noauth,"Realtek SDK Miniigd UPnP SOAP Command Execution",normal,
exploits,exploits/linux/http/f5_bigip_tmui_rce_cve_2020_5902,"F5 BIG-IP TMUI Directory Traversal and File Upload RCE",average,
exploits,exploits/linux/http/skyvern_ssti_cve_2025_49619,"Skyvern SSTI Remote Code Execution",excellent,CVE-2025-49619
exploits,exploits/linux/http/judge0_sandbox_escape_cve_2024_28189,"Judge0 sandbox escape",excellent,
exploits,exploits/linux/http/motioneye_auth_rce_cve_2025_60787,"Remote Code Execution Vulnerability in MotionEye Frontend (CVE-2025-60787)",excellent,CVE-2025-60787
exploits,exploits/linux/http/craftcms_ftp_template,"Craft CMS Twig Template Injection RCE via FTP Templates Path",excellent,CVE-2024-56145
exploits,exploits/linux/http/microfocus_obr_cmd_injection,"Micro Focus Operations Bridge Reporter Unauthenticated Command Injection",excellent,
exploits,exploits/linux/http/dnalims_admin_exec,"dnaLIMS Admin Module Command Execution",excellent,
exploits,exploits/linux/http/spring_cloud_gateway_rce,"Spring Cloud Gateway Remote Code Execution",excellent,CVE-2022-22947
exploits,exploits/linux/http/raidsonic_nas_ib5220_exec_noauth,"Raidsonic NAS Devices Unauthenticated Remote Command Execution",manual,
exploits,exploits/linux/http/pandora_fms_auth_netflow_rce,"PandoraFMS Netflow Authenticated Remote Code Execution",excellent,
exploits,exploits/linux/http/cisco_rv32x_rce,"cisco_rv32x_rce",normal,CVE-2019-1652;CVE-2019-1653
exploits,exploits/linux/http/multi_ncc_ping_exec,"D-Link/TRENDnet NCC Service Command Injection",normal,
exploits,exploits/linux/http/fortinet_fortiweb_rce,"Fortinet FortiWeb unauthenticated RCE",excellent,CVE-2025-58034;CVE-2025-64446
exploits,exploits/linux/http/grandstream_ucm62xx_sendemail_rce,"Grandstream UCM62xx IP PBX sendPasswordEmail RCE",excellent,CVE-2019-10662;CVE-2020-5722
exploits,exploits/linux/http/f5_bigip_tmui_rce_cve_2023_46747,"F5 BIG-IP TMUI AJP Smuggling RCE",excellent,CVE-2023-46747
exploits,exploits/linux/http/cisco_firepower_useradd,"cisco_firepower_useradd",excellent,
exploits,exploits/linux/http/symmetricom_syncserver_rce,"Symmetricom SyncServer Unauthenticated Remote Command Execution",excellent,CVE-2022-40022
exploits,exploits/linux/http/piranha_passwd_exec,"RedHat Piranha Virtual Server Package passwd.php3 Arbitrary Command Execution",excellent,
exploits,exploits/linux/http/sonicwall_cve_2021_20039,"SonicWall SMA 100 Series Authenticated Command Injection",excellent,CVE-2021-20038;CVE-2021-20039
exploits,exploits/linux/http/rconfig_ajaxarchivefiles_rce,"Rconfig 3.x Chained Remote Code Execution",good,CVE-2019-19585
exploits,exploits/linux/http/webmin_backdoor,"Webmin password_change.cgi Backdoor",excellent,
exploits,exploits/linux/http/tp_link_ncxxx_bonjour_command_injection,"TP-Link Cloud Cameras NCXXX Bonjour Command Injection",excellent,CVE-2020-12109;CVE-2020-12110
exploits,exploits/linux/http/ipfire_oinkcode_exec,"IPFire proxy.cgi RCE",excellent,
exploits,exploits/linux/http/cisco_hyperflex_hx_data_platform_cmd_exec,"Cisco HyperFlex HX Data Platform Command Execution",excellent,
exploits,exploits/linux/http/asuswrt_lan_rce,"AsusWRT LAN Unauthenticated Remote Code Execution",excellent,
exploits,exploits/linux/http/acronis_cyber_infra_cve_2023_45249,"Acronis Cyber Infrastructure default password remote code execution",excellent,CVE-2023-45249
exploits,exploits/linux/http/panos_management_unauth_rce,"Palo Alto Networks PAN-OS Management Interface Unauthenticated Remote Code Execution",excellent,CVE-2024-0012;CVE-2024-9474
exploits,exploits/linux/http/pandora_fms_auth_rce_cve_2024_12971,"Pandora FMS authenticated command injection leading to RCE via chromium_path or phantomjs_bin",excellent,CVE-2024-12971
exploits,exploits/linux/http/saltstack_salt_api_cmd_exec,"SaltStack Salt REST API Arbitrary Command Execution",excellent,CVE-2020-16846
exploits,exploits/linux/http/netgear_unauth_exec,"Netgear Devices Unauthenticated Remote Command Execution",excellent,CVE-2016-1555
exploits,exploits/linux/http/prison_management_rce,"Prison Management System 1.0 Authenticated RCE via Unrestricted File Upload",excellent,
exploits,exploits/linux/http/librenms_authenticated_rce_cve_2024_51092,"LibreNMS Authenticated RCE (CVE-2024-51092)",excellent,CVE-2024-51092
exploits,exploits/linux/http/linksys_wrt110_cmd_exec,"Linksys Devices pingstr Remote Command Injection",excellent,
exploits,exploits/linux/http/dlink_dspw110_cookie_noauth_exec,"D-Link Cookie Command Execution",normal,
exploits,exploits/linux/http/webmin_packageup_rce,"Webmin Package Updates Remote Command Execution",excellent,
exploits,exploits/linux/http/accellion_fta_getstatus_oauth,"Accellion FTA getStatus verify_oauth_token Command Execution",excellent,
exploits,exploits/linux/http/vmware_vrops_mgr_ssrf_rce,"VMware vRealize Operations (vROps) Manager SSRF RCE",excellent,CVE-2021-21975;CVE-2021-21983
exploits,exploits/linux/http/centreon_pollers_auth_rce,"Centreon Poller Authenticated Remote Command Execution",excellent,
exploits,exploits/linux/http/belkin_login_bof,"Belkin Play N750 login.cgi Buffer Overflow",normal,CVE-2014-1635
exploits,exploits/linux/http/symantec_web_gateway_file_upload,"symantec_web_gateway_file_upload",excellent,
exploits,exploits/linux/http/geutebruck_instantrec_bof,"Geutebruck instantrec Remote Command Execution",excellent,
exploits,exploits/linux/http/fortinet_authentication_bypass_cve_2022_40684,"Fortinet FortiOS, FortiProxy, and FortiSwitchManager authentication bypass.",excellent,CVE-2022-40684
exploits,exploits/linux/http/pyload_js2py_cve_2024_39205,"Pyload RCE (CVE-2024-39205) with js2py sandbox escape (CVE-2024-28397)",excellent,CVE-2024-28397;CVE-2024-39205
exploits,exploits/linux/http/microfocus_secure_messaging_gateway,"microfocus_secure_messaging_gateway",excellent,
exploits,exploits/linux/http/ollama_rce_cve_2024_37032,"Ollama Model Registry Path Traversal RCE",excellent,CVE-2024-37032
exploits,exploits/linux/http/wazuh_auth_rce_cve_2025_24016,"Wazuh server remote code execution caused by an unsafe deserialization vulnerability.",excellent,CVE-2025-24016
exploits,exploits/linux/http/nagios_xi_chained_rce,"Nagios XI Chained Remote Code Execution",excellent,
exploits,exploits/linux/http/opennms_horizon_authenticated_rce,"OpenNMS Horizon Authenticated RCE",excellent,CVE-2023-0872;CVE-2023-40315
exploits,exploits/linux/http/riverbed_netprofiler_netexpress_exec,"riverbed_netprofiler_netexpress_exec",excellent,
exploits,exploits/linux/http/ivanti_epmm_rce,"Ivanti Endpoint Manager Mobile (EPMM) unauthenticated RCE",excellent,CVE-2026-1281;CVE-2026-1340
exploits,exploits/linux/http/apache_superset_cookie_sig_rce,"Apache Superset Signed Cookie RCE",good,CVE-2023-27524;CVE-2023-39265
exploits,exploits/linux/http/ray_agent_job_rce,"Ray Agent Job RCE",excellent,
exploits,exploits/linux/http/dlink_hnap_bof,"D-Link HNAP Request Remote Buffer Overflow",normal,
exploits,exploits/linux/http/ubiquiti_airos_file_upload,"Ubiquiti airOS Arbitrary File Upload",excellent,
exploits,exploits/linux/http/opentsdb_key_cmd_injection,"OpenTSDB 2.4.1 unauthenticated command injection",excellent,CVE-2023-25826;CVE-2023-36812
exploits,exploits/linux/http/netgear_dgn1000b_setup_exec,"Netgear DGN1000B setup.cgi Remote Command Execution",excellent,
exploits,exploits/linux/http/webid_converter,"WeBid converter.php Remote PHP Code Injection",excellent,
exploits,exploits/linux/http/f5_icontrol_soap_csrf_rce_cve_2022_41622,"F5 BIG-IP iControl CSRF File Write SOAP API",excellent,CVE-2022-41622;CVE-2022-41800
exploits,exploits/linux/http/roxy_wi_exec,"Roxy-WI Prior to 6.1.1.0 Unauthenticated Command Injection RCE",excellent,CVE-2022-3113
exploits,exploits/linux/http/hpe_oneview_rce,"HPE OneView unauthenticated RCE",excellent,CVE-2025-37164
exploits,exploits/linux/http/mvpower_dvr_shell_exec,"MVPower DVR Shell Unauthenticated Command Execution",excellent,
exploits,exploits/linux/http/rancher_server,"Rancher Server - Docker Exploit",excellent,
exploits,exploits/linux/http/projectsend_unauth_rce,"ProjectSend r1295 - r1605 Unauthenticated Remote Code Execution",excellent,
exploits,exploits/linux/http/dlink_dcs931l_upload,"D-Link DCS-931L File Upload",great,
exploits,exploits/linux/http/apache_ofbiz_deserialization,"Apache OFBiz XML-RPC Java Deserialization",excellent,CVE-2023-49070;CVE-2023-51467
exploits,exploits/linux/http/cisco_asax_sfr_rce,"Cisco ASA-X with FirePOWER Services Authenticated Command Injection",excellent,CVE-2022-20828
